Date,Title,Company,URL,Deadline,Location,Experience,Requirement,Job Type
2024-03-26,2024년 현대위아 신입/경력사원 채용,현대위아(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47810353&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=e604aed9-a725-4a69-b25d-25293b4cf475,~ 03/28(목),경기 의왕시,신입·경력,대졸↑,정규직
2024-03-26,2024 샘표식품 직무별 수시 채용,샘표(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47816918&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=e604aed9-a725-4a69-b25d-25293b4cf475,~ 03/31(일),서울 중구,신입·경력,학력무관,정규직·계약직
2024-03-26,[에듀테크 밀당] 세일즈 영업 담당 대규모 채용,아이헤이트플라잉버그스(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47695403&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=e604aed9-a725-4a69-b25d-25293b4cf475,~ 04/02(화),서울 영등포구,경력무관,학력무관,정규직
2024-03-26,2024년 경동그룹 신입&경력 사원 모집,경동물류(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47818664&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=e604aed9-a725-4a69-b25d-25293b4cf475,~ 04/04(목),경기 김포시,신입·경력,학력무관,정규직
2024-03-26,㈜락앤락 각 부문 경력직원 채용,㈜락앤락,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47853096&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=e604aed9-a725-4a69-b25d-25293b4cf475,~ 04/28(일),서울 중구,경력,초대졸↑,정규직·계약직
2024-03-26,㈜우진플라임 부문별 인재채용,(주)우진플라임,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47683464&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=e604aed9-a725-4a69-b25d-25293b4cf475,~ 03/31(일),충북 보은군,신입·경력,고졸↑,정규직
2024-03-26,2024년 부문별 신입/경력 채용,(주)화승코퍼레이션,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47804452&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=e604aed9-a725-4a69-b25d-25293b4cf475,~ 03/31(일),부산 연제구,신입·경력,대졸↑,정규직
2024-03-26,2024년 상반기 어드밴텍케이알㈜ 신입/경력 인재 채용,어드밴텍케이알(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47782982&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=e604aed9-a725-4a69-b25d-25293b4cf475,~ 03/31(일),서울 강서구,신입·경력,학력무관,정규직
2024-03-26,코오롱글로벌 건축/플랜트/상사부문 정규직 경력사원 공개채용,코오롱글로벌(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47840214&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=e604aed9-a725-4a69-b25d-25293b4cf475,~ 04/01(월),경기 과천시,경력,대졸↑,정규직
2024-03-26,신입사원 및 전문경력직 별정직 채용공고,한국남부발전(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47839656&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=e604aed9-a725-4a69-b25d-25293b4cf475,~ 04/08(월),부산 남구,경력무관,학력무관,정규직
