Date,Title,Company,URL,Deadline,Location,Experience,Requirement,Job Type
2024-04-06,한국야스카와전기㈜ 신입 및 경력사원 모집,한국야스카와전기(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47942855&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/14(일),경기 안양시,신입·경력,초대졸↑,정규직
2024-04-06,㈜우진플라임 부문별 인재채용,(주)우진플라임,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47683464&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/15(월),충북 보은군,신입·경력,고졸↑,정규직
2024-04-06,안국약품㈜ 4월 신입 및 경력직 채용,안국약품(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47938062&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/14(일),서울 영등포구,경력무관,고졸↑,정규직·계약직
2024-04-06,신입사원 및 전문경력직 별정직 채용공고,한국남부발전(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47839656&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/08(월),부산 남구,경력무관,학력무관,정규직
2024-04-06,(주)옵투스제약 신입/경력사원 채용,(주)옵투스제약,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47927187&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/15(월),서울전체,신입·경력,학력무관,정규직
2024-04-06,동아쏘시오그룹 에스티젠바이오 24년 상반기 대규모 인재채용 '경력직 & 채용연계형 인턴 & 계약직',에스티젠바이오(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47920256&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/14(일),인천 연수구,신입·경력,초대졸↑,정규직·계약직
2024-04-06,[한국쓰리엠] 경력사원 모집 안내,한국쓰리엠(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47896620&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,상시채용,서울 영등포구,경력,대졸↑,정규직
2024-04-06,2024년 상신브레이크 및 계열사 수시채용,상신브레이크(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47851102&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/14(일),대구 달성군,신입·경력,대졸↑,정규직
2024-04-06,2024년 상반기 한미그룹 인재모집 [정기공채],한미약품(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47890013&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/21(일),전국,신입·경력,초대졸↑,정규직
2024-04-06,신일제약㈜ 2024년 상반기 수시채용,신일제약(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47921675&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/11(목),서울 동대문구,신입·경력,학력무관,정규직
2024-04-06,2024년 상반기 영어/수학 교육 분야 채용,아이헤이트플라잉버그스(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47786758&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/13(토),서울 영등포구,경력무관,학력무관,정규직
2024-04-06,2024년 상반기 영어/수학 교육 분야 채용,아이헤이트플라잉버그스(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47879248&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/26(금),서울 영등포구,경력무관,학력무관,정규직
2024-04-06,[에듀테크 스타트업 오누이] 분야별 채용,(주)오누이,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47887841&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/30(화),서울 마포구,신입·경력,초대졸↑,정규직·계약직
2024-04-06,태광그룹 ㈜티시스아이티 2024 IT 기술리더 영입,주식회사 티시스 아이티,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47404895&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/20(토),서울 중구,경력,초대졸↑,정규직
2024-04-06,2024년 경동그룹 신입&경력 사원 모집,경동물류(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47818664&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/20(토),경기 김포시,신입·경력,학력무관,정규직
2024-04-06,[연봉 최고 대우] 2024 스타닥 상반기 공개채용,스타닥,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47701287&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/30(화),서울 강남구,신입·경력,학력무관,정규직
2024-04-06,엠케이에스코리아(유)|아토텍코리아㈜ 2024년 각 부문 경력/신입 채용,엠케이에스코리아(유),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47805991&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/14(일),대전 유성구,신입·경력,고졸↑,정규직·계약직
2024-04-06,차량SW · ICT · 경영지원 부문 채용,현대오토에버(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47669139&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,상시채용,서울 강남구,경력,학력무관,정규직·계약직
2024-04-06,IT/SW 연구/개발 분야 채용공고,오스템임플란트(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47939063&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/14(일),서울 강서구,신입·경력,대졸↑,정규직
2024-04-06,도미노피자 각 부문(자회사 및 관계사 포함) 공개 채용,청오디피케이(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47896870&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 05/06(월),서울 강남구,경력,대졸↑,정규직·계약직
2024-04-06,[시냅스 이미징] 각 부문 신입 / 경력 채용,시냅스이미징(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47921836&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/30(화),경기 군포시,경력무관,학력무관,정규직
2024-04-06,[코스닥 상장사] 각 분야 인재 모집(신입/경력),(주)하이로닉,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47869011&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/12(금),경기 용인시 수지구,신입·경력,초대졸↑,정규직
2024-04-06,㈜푸드테크 상반기 신입/경력 전부문 채용,(주)푸드테크,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47883438&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/30(화),서울 강남구,신입·경력,초대졸↑,정규직
2024-04-06,H&iruja 신입/경력 채용,(주)에이치앤이루자,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47922663&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/17(수),충남 아산시,신입·경력,고졸↑,정규직·계약직
2024-04-06,부문별 신입/경력 공개채용,(주)비보존제약,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47792831&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 05/17(금),경기 화성시,신입·경력,고졸↑,정규직·계약직
2024-04-06,헥토이노베이션 직군별 인재 모집,(주)헥토이노베이션,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47901364&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/30(화),서울 강남구,신입·경력,초대졸↑,정규직
2024-04-06,[예비 유니콘] 골프 IT 플랫폼 스마트스코어 신입/경력 수시채용,(주)스마트스코어,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47273143&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/30(화),서울 강남구,신입·경력,고졸↑,정규직
2024-04-06,현대자동차그룹 (주)지아이티 부문별 경력 채용,(주)지아이티,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47806731&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,내일마감,서울 송파구,경력,대졸↑,인턴직
2024-04-06,(주)케이드라이브 2024년 공개 채용,(주)케이드라이브,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47837141&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/09(화),서울 영등포구,신입·경력,학력무관,정규직
2024-04-06,[CJ그룹 계열사] 2024년 상반기 경력사원 공개채용,디아이웨어(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47789693&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,내일마감,서울 용산구,신입·경력,학력무관,정규직
2024-04-06,2배씩 성장 업계 최대 대우(PD/작가/AE/디자이너/경영지원),(주)트루빈스,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47699167&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/16(화),서울 강남구,경력무관,학력무관,정규직
2024-04-06,입찰분석연구원 외 각 부문별 신입 및 경력사원 모집,(주)세종분석연구원,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46521833&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 05/04(토),서울 마포구,신입·경력,학력무관,정규직
2024-04-06,(주)리만코리아 경력 및 신입 채용 (서울),주식회사 리만코리아,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47861010&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 05/06(월),서울 강남구,경력,학력무관,정규직·계약직
2024-04-06,Tesla Korea 2024년 4월 경력채용,테슬라코리아(유),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47929570&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,진행예정,서울 강남구,경력,학력무관,정규직
2024-04-06,[사세확장] 각 부서별 정규직 채용,(주)인투알,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47857017&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/24(수),경기 김포시,경력무관,학력무관,정규직
2024-04-06,2024년 상반기 각 부문 신입/경력사원 채용,한국메티슨특수가스(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47839002&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/12(금),충남 아산시,신입·경력,대졸↑,정규직
2024-04-06,(주)시아스 신입 및 경력사원 모집,(주)시아스,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47885747&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/15(월),서울 송파구,신입·경력,고졸↑,정규직
2024-04-06,각 부문별 수시채용-SW코딩/IT/법무/연구개발 엔지니어/환경안전,(주)네패스,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47912627&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/10(수),충북 청주시 청원구,신입·경력,고졸↑,정규직·계약직
2024-04-06,2024년 4월 국내 및 해외 전부문 수시 채용,(주)엔켐,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47896449&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/30(화),충남 천안시 동남구,신입·경력,대졸↑,정규직
2024-04-06,㈜켐트로닉스 각 사업본부 신입/경력직 공개채용,(주)켐트로닉스,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47882010&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/12(금),경기 성남시 분당구,신입·경력,초대졸↑,정규직·계약직
2024-04-06,각 부문 신입/경력 채용 (Field Service 엔지니어 제품기획 영업 재무기획 Payroll 등),파크시스템스(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47923284&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/14(일),경기 수원시 영통구,신입·경력,학력무관,정규직
2024-04-06,상반기 각 분야별 신입 및 경력 채용,(주)피라인모터스,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47874907&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/10(수),서울 금천구,신입·경력,초대졸↑,정규직
2024-04-06,㈜뉴겐코스메틱 시세확장으로 인한 부서별 인재 충원,(주)뉴겐코스메틱,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47813287&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/30(화),인천 남동구,신입·경력,학력무관,정규직
2024-04-06,‘소부장 으뜸기업' ㈜나노텍 각 부문 채용,(주)나노텍,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47908360&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 05/31(금),경기 용인시,신입·경력,학력무관,정규직
2024-04-06,2024년도 각 부문 신입/경력 채용공고,(주)로우카본,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47590177&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/30(화),서울전체,신입·경력,고졸↑,정규직
2024-04-06,부문별 신입/경력 채용(경영 원가관리 품질 구매 생산 外),(주)씨티알,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47900332&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/26(금),경남 창원시,경력무관,학력무관,정규직
2024-04-06,[상장사 공채] (주)파루 경영지원/개발 계열사 인재 채용(사업다각화 사세확장),(주)파루,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47928140&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/08(월),전남 순천시,신입·경력,대졸↑,정규직
2024-04-06,신약개발 연구원 채용,(주)셀티움,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47776257&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,채용시,경기 수원시 영통구,경력무관,석사↑,정규직
2024-04-06,2024년 상반기 각 부문 신입/경력 상시 채용,(주)코난테크놀로지,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47370206&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 07/31(수),서울 서초구,신입·경력,대졸↑,정규직
2024-04-06,[종근당 전산실] SAP MM모듈 유지보수 담당 채용,(주)벨아이앤에스,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47865396&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=f03dc991-c4f4-4e2a-a48d-8bd6ea5c702f,~ 04/09(화),서울 서대문구,신입·경력,초대졸↑,정규직
